"n" "mu" "rep" "id" "mu_hat" "error" "errorMessage"
50 0.5 617 464 0.50913218665349 FALSE ""
200 2 201 465 1.89564157959799 FALSE ""
200 0.25 297 466 0.248391887330809 FALSE ""
30 2 769 467 1.7354642427552 FALSE ""
100 0.5 790 468 0.502900383647888 FALSE ""
50 1 372 469 1.03395197352212 FALSE ""
30 0.25 847 470 0.242250604317465 FALSE ""
100 0.5 704 471 0.493729746274232 FALSE ""
200 0.25 462 472 0.25360232745582 FALSE ""
30 0.5 521 473 0.445577423364417 FALSE ""
50 1 911 474 1.04462391840777 FALSE ""
30 1 245 475 1.04977468517633 FALSE ""
200 0.5 131 476 0.510576123028044 FALSE ""
30 0.25 927 477 0.245466455376516 FALSE ""
100 2 121 478 2.03056015767966 FALSE ""
200 1 288 479 0.988847257730324 FALSE ""
50 0.5 19 480 0.482531073434989 FALSE ""
200 2 685 481 1.88446811031829 FALSE ""
200 1 552 482 1.01821409034909 FALSE ""
30 2 30 483 1.94783746841442 FALSE ""
30 2 694 484 2.06951918904525 FALSE ""
50 1 460 485 1.00843724404339 FALSE ""
100 0.5 51 486 0.51406598430717 FALSE ""
50 0.5 273 487 0.49296130017674 FALSE ""
50 1 415 488 1.08817761058505 FALSE ""
200 0.5 559 489 0.520361494493219 FALSE ""
30 0.25 459 490 0.258061210525067 FALSE ""
100 0.5 159 491 0.528083067079441 FALSE ""
50 2 137 492 1.59845355171888 FALSE ""
100 1 607 493 1.0324185663611 FALSE ""
30 2 937 494 1.87679494058461 FALSE ""
50 1 453 495 0.960587994578096 FALSE ""
100 2 717 496 2.08264355390875 FALSE ""
30 0.5 806 497 0.541525076856886 FALSE ""
50 0.25 649 498 0.251766361193322 FALSE ""
200 0.25 879 499 0.262329518492237 FALSE ""
200 2 154 500 2.03728321787643 FALSE ""
30 1 288 501 0.885980837621328 FALSE ""
100 0.5 737 502 0.449198178304919 FALSE ""
200 2 647 503 2.02584879425251 FALSE ""
30 2 555 504 2.09513797722023 FALSE ""
100 0.25 726 505 0.254589837163319 FALSE ""
50 2 409 506 2.04182123422321 FALSE ""
200 2 863 507 1.93738153856972 FALSE ""
100 0.25 442 508 0.249192489548888 FALSE ""
30 2 159 509 1.94778985744984 FALSE ""
30 1 510 510 0.95164661560673 FALSE ""
200 0.25 593 511 0.259504126147729 FALSE ""
50 2 136 512 2.16727735122037 FALSE ""
100 1 642 513 1.02940083734242 FALSE ""
50 2 458 514 1.94550523672093 FALSE ""
200 2 508 515 1.99674309705797 FALSE ""
100 2 742 516 1.93138461826938 FALSE ""
50 0.5 549 517 0.492833087496764 FALSE ""
30 2 832 518 2.07622613890897 FALSE ""
30 2 483 519 2.01683335950016 FALSE ""
50 2 881 520 1.86162245436176 FALSE ""
200 1 619 521 1.04105832372454 FALSE ""
200 1 566 522 0.994104312656424 FALSE ""
200 0.5 784 523 0.50773358741014 FALSE ""
30 0.25 329 524 0.208769410183708 FALSE ""
50 2 604 525 2.04587699008249 FALSE ""
100 2 557 526 1.96717377191942 FALSE ""
200 0.5 426 527 0.482554376061227 FALSE ""
100 0.25 364 528 0.259597694830822 FALSE ""
50 2 791 529 2.07542913783238 FALSE ""
100 1 46 530 0.970989432168861 FALSE ""
200 0.25 534 531 0.246898760954734 FALSE ""
30 0.25 845 532 0.290516022114144 FALSE ""
30 0.5 496 533 0.526161849832511 FALSE ""
30 0.5 438 534 0.490011664625332 FALSE ""
100 0.5 823 535 0.483390508587086 FALSE ""
100 2 559 536 1.91893645842641 FALSE ""
100 2 646 537 1.85089927333563 FALSE ""
200 1 14 538 1.00165070639353 FALSE ""
30 0.25 634 539 0.254976401352794 FALSE ""
200 0.25 588 540 0.25960196001601 FALSE ""
30 1 592 541 1.07127314361767 FALSE ""
30 0.5 663 542 0.511315846120406 FALSE ""
30 0.5 150 543 0.459186715853153 FALSE ""
200 2 996 544 2.07285747964265 FALSE ""
100 0.5 250 545 0.489564877845092 FALSE ""
200 2 26 546 2.03807936091334 FALSE ""
30 0.25 539 547 0.234429552290669 FALSE ""
200 0.5 377 548 0.511871855254713 FALSE ""
200 0.25 659 549 0.257885715287658 FALSE ""
50 2 721 550 2.01360461249866 FALSE ""
200 1 227 551 0.997816590953482 FALSE ""
30 1 136 552 1.0142250522453 FALSE ""
200 0.25 181 553 0.246343612309338 FALSE ""
200 0.5 360 554 0.504380983498769 FALSE ""
50 1 731 555 0.95089927474929 FALSE ""
30 1 760 556 1.05569380499822 FALSE ""
100 1 234 557 1.03113228175382 FALSE ""
50 0.5 915 558 0.503984768138423 FALSE ""
200 0.5 5 559 0.517145930266736 FALSE ""
200 1 168 560 1.02729086631015 FALSE ""
100 2 491 561 1.87624936699908 FALSE ""
100 1 929 562 0.964354153843547 FALSE ""
200 0.25 482 563 0.256613764014541 FALSE ""
200 0.25 643 564 0.244730220221725 FALSE ""
50 2 921 565 2.13789940593104 FALSE ""
30 0.5 84 566 0.518525410200811 FALSE ""
50 1 637 567 1.00257451433518 FALSE ""
30 0.5 946 568 0.508139834750532 FALSE ""
50 0.5 383 569 0.4947265843473 FALSE ""
30 0.25 926 570 0.274924760233992 FALSE ""
50 0.5 52 571 0.488818408874458 FALSE ""
30 1 297 572 1.04244404003621 FALSE ""
30 0.5 836 573 0.469646352449894 FALSE ""
50 0.5 862 574 0.504612901967235 FALSE ""
